,path,emotion
28508,data/train-custom\Marshall_high_emottssad_2642_sad.wav,sad
28509,data/train-custom\Marshall_high_emottssad_2643_sad.wav,sad
28510,data/train-custom\Marshall_high_emottssad_2644_sad.wav,sad
28511,data/train-custom\Marshall_high_emottssad_2653_sad.wav,sad
28512,data/train-custom\Marshall_high_emottssad_2654_sad.wav,sad
28513,data/train-custom\Marshall_high_emottssad_2655_sad.wav,sad
28514,data/train-custom\Marshall_high_emottssad_2656_sad.wav,sad
28515,data/train-custom\Marshall_high_emottssad_2665_sad.wav,sad
28516,data/train-custom\Marshall_high_emottssad_2666_sad.wav,sad
28517,data/train-custom\Marshall_high_emottssad_2667_sad.wav,sad
28518,data/train-custom\Marshall_high_emottssad_2677_sad.wav,sad
28519,data/train-custom\Marshall_high_emottssad_2678_sad.wav,sad
28520,data/train-custom\Marshall_high_emottssad_2679_sad.wav,sad
28521,data/train-custom\Marshall_high_emottssad_2680_sad.wav,sad
28522,data/train-custom\Marshall_high_emottssad_2690_sad.wav,sad
28523,data/train-custom\Marshall_high_emottssad_2691_sad.wav,sad
28524,data/train-custom\Marshall_high_emottssad_2692_sad.wav,sad
28525,data/train-custom\Marshall_high_emottssad_2702_sad.wav,sad
28526,data/train-custom\Marshall_high_emottssad_2704_sad.wav,sad
28527,data/train-custom\Marshall_high_emottssad_2713_sad.wav,sad
28528,data/train-custom\Marshall_high_emottssad_2714_sad.wav,sad
28529,data/train-custom\Marshall_high_emottssad_2715_sad.wav,sad
28530,data/train-custom\Marshall_high_emottssad_2716_sad.wav,sad
28531,data/train-custom\Marshall_high_emottssad_2725_sad.wav,sad
28532,data/train-custom\Marshall_high_emottssad_2727_sad.wav,sad
28533,data/train-custom\Marshall_high_emottssad_2728_sad.wav,sad
28534,data/train-custom\Marshall_high_emottssad_2740_sad.wav,sad
28535,data/train-custom\Marshall_high_emottssad_2749_sad.wav,sad
28536,data/train-custom\Marshall_high_emottssad_2751_sad.wav,sad
28537,data/train-custom\Marshall_high_emottssad_2752_sad.wav,sad
28538,data/train-custom\Marshall_high_emottssad_2761_sad.wav,sad
28539,data/train-custom\Marshall_high_emottssad_2762_sad.wav,sad
28540,data/train-custom\Marshall_high_emottssad_2763_sad.wav,sad
28541,data/train-custom\Marshall_high_emottssad_2764_sad.wav,sad
28542,data/train-custom\Marshall_high_emottssad_2774_sad.wav,sad
28543,data/train-custom\Marshall_high_emottssad_2775_sad.wav,sad
28544,data/train-custom\Marshall_high_emottssad_2776_sad.wav,sad
28545,data/train-custom\Marshall_high_emottssad_2785_sad.wav,sad
28546,data/train-custom\Marshall_high_emottssad_2786_sad.wav,sad
28547,data/train-custom\Marshall_high_emottssad_2787_sad.wav,sad
28548,data/train-custom\Marshall_high_emottssad_2788_sad.wav,sad
28549,data/train-custom\Marshall_high_emottssad_2798_sad.wav,sad
28550,data/train-custom\Marshall_high_emottssad_2800_sad.wav,sad
28551,data/train-custom\Marshall_high_emottssad_2810_sad.wav,sad
28552,data/train-custom\Marshall_high_emottssad_2812_sad.wav,sad
28553,data/train-custom\Marshall_high_emottssad_2821_sad.wav,sad
28554,data/train-custom\Marshall_high_emottssad_2822_sad.wav,sad
28555,data/train-custom\Marshall_high_emottssad_2823_sad.wav,sad
28556,data/train-custom\Marshall_high_emottssad_2824_sad.wav,sad
28557,data/train-custom\Marshall_high_emottssad_2833_sad.wav,sad
28558,data/train-custom\Marshall_high_emottssad_2834_sad.wav,sad
28559,data/train-custom\Marshall_high_emottssad_2835_sad.wav,sad
28560,data/train-custom\Marshall_high_emottssad_2836_sad.wav,sad
28561,data/train-custom\Marshall_high_emottssad_2846_sad.wav,sad
28562,data/train-custom\Marshall_high_emottssad_2847_sad.wav,sad
28563,data/train-custom\Marshall_high_emottssad_2848_sad.wav,sad
28564,data/train-custom\Marshall_high_emottssad_2857_sad.wav,sad
28565,data/train-custom\Marshall_high_emottssad_2858_sad.wav,sad
28566,data/train-custom\Marshall_high_emottssad_2860_sad.wav,sad
28567,data/train-custom\Marshall_high_emottssad_2869_sad.wav,sad
28568,data/train-custom\Marshall_high_emottssad_2870_sad.wav,sad
28569,data/train-custom\Marshall_high_emottssad_2872_sad.wav,sad
28570,data/train-custom\Marshall_high_emottssad_2881_sad.wav,sad
28571,data/train-custom\Marshall_high_emottssad_2882_sad.wav,sad
28572,data/train-custom\Marshall_high_emottssad_2883_sad.wav,sad
28573,data/train-custom\Marshall_high_emottssad_2884_sad.wav,sad
28574,data/train-custom\Marshall_high_emottssad_2893_sad.wav,sad
28575,data/train-custom\Marshall_high_emottssad_2894_sad.wav,sad
28576,data/train-custom\Marshall_high_emottssad_2896_sad.wav,sad
28577,data/train-custom\Marshall_high_emottssad_2905_sad.wav,sad
28578,data/train-custom\Marshall_high_emottssad_2906_sad.wav,sad
28579,data/train-custom\Marshall_high_emottssad_2907_sad.wav,sad
28580,data/train-custom\Marshall_high_emottssad_2908_sad.wav,sad
28581,data/train-custom\Marshall_high_emottssad_2917_sad.wav,sad
28582,data/train-custom\Marshall_high_emottssad_2918_sad.wav,sad
28583,data/train-custom\Marshall_high_emottssad_2919_sad.wav,sad
28584,data/train-custom\Marshall_high_emottssad_2920_sad.wav,sad
28585,data/train-custom\Marshall_high_emottssad_2929_sad.wav,sad
28586,data/train-custom\Marshall_high_emottssad_2930_sad.wav,sad
28587,data/train-custom\Marshall_high_emottssad_2932_sad.wav,sad
28588,data/train-custom\Marshall_high_emottssad_2942_sad.wav,sad
28589,data/train-custom\Marshall_high_emottssad_2943_sad.wav,sad
28590,data/train-custom\Marshall_high_emottssad_2954_sad.wav,sad
28591,data/train-custom\Marshall_high_emottssad_2956_sad.wav,sad
28592,data/train-custom\Marshall_high_emottssad_2966_sad.wav,sad
28593,data/train-custom\Marshall_high_emottssad_2967_sad.wav,sad
28594,data/train-custom\Marshall_high_emottssad_2968_sad.wav,sad
28595,data/train-custom\Marshall_high_emottssad_2977_sad.wav,sad
28596,data/train-custom\Marshall_high_emottssad_2978_sad.wav,sad
28597,data/train-custom\Marshall_high_emottssad_2979_sad.wav,sad
28598,data/train-custom\Marshall_high_emottssad_2980_sad.wav,sad
28599,data/train-custom\Marshall_high_emottssad_2990_sad.wav,sad
28600,data/train-custom\Marshall_high_emottssad_3001_sad.wav,sad
28601,data/train-custom\Marshall_high_emottssad_3002_sad.wav,sad
28602,data/train-custom\Marshall_high_emottssad_3003_sad.wav,sad
28603,data/train-custom\Marshall_high_emottssad_3004_sad.wav,sad
28604,data/train-custom\Marshall_high_emottssad_3014_sad.wav,sad
28605,data/train-custom\Marshall_high_emottssad_3015_sad.wav,sad
28606,data/train-custom\Marshall_high_emottssad_3016_sad.wav,sad
28607,data/train-custom\Marshall_high_emottssad_3025_sad.wav,sad
28608,data/train-custom\Marshall_high_emottssad_3026_sad.wav,sad
28609,data/train-custom\Marshall_high_emottssad_3028_sad.wav,sad
28610,data/train-custom\Marshall_high_emottssad_3037_sad.wav,sad
28611,data/train-custom\Marshall_high_emottssad_3039_sad.wav,sad
28612,data/train-custom\Marshall_high_emottssad_3040_sad.wav,sad
28613,data/train-custom\Marshall_high_emottssad_3049_sad.wav,sad
28614,data/train-custom\Marshall_high_emottssad_3050_sad.wav,sad
28615,data/train-custom\Marshall_high_emottssad_3051_sad.wav,sad
28616,data/train-custom\Marshall_high_emottssad_3061_sad.wav,sad
28617,data/train-custom\Marshall_high_emottssad_3062_sad.wav,sad
28618,data/train-custom\Marshall_high_emottssad_3063_sad.wav,sad
28619,data/train-custom\Marshall_high_emottssad_3074_sad.wav,sad
28620,data/train-custom\Marshall_high_emottssad_3086_sad.wav,sad
28621,data/train-custom\Marshall_high_emottssad_3088_sad.wav,sad
28622,data/train-custom\Marshall_high_emottssad_3097_sad.wav,sad
28623,data/train-custom\Marshall_high_emottssad_3099_sad.wav,sad
28624,data/train-custom\Marshall_high_emottssad_3100_sad.wav,sad
28625,data/train-custom\Marshall_high_emottssad_3109_sad.wav,sad
28626,data/train-custom\Marshall_high_emottssad_3110_sad.wav,sad
28627,data/train-custom\Marshall_high_emottssad_3121_sad.wav,sad
28628,data/train-custom\Marshall_high_emottssad_3122_sad.wav,sad
28629,data/train-custom\Marshall_high_emottssad_3123_sad.wav,sad
28630,data/train-custom\Marshall_high_emottssad_3133_sad.wav,sad
28631,data/train-custom\Marshall_high_emottssad_3134_sad.wav,sad
28632,data/train-custom\Marshall_high_emottssad_3135_sad.wav,sad
28633,data/train-custom\Marshall_high_emottssad_3136_sad.wav,sad
28634,data/train-custom\Marshall_high_emottssad_3145_sad.wav,sad
28635,data/train-custom\Marshall_high_emottssad_3146_sad.wav,sad
28636,data/train-custom\Marshall_high_emottssad_3147_sad.wav,sad
28637,data/train-custom\Marshall_high_emottssad_3148_sad.wav,sad
28638,data/train-custom\Marshall_high_emottssad_3157_sad.wav,sad
28639,data/train-custom\Marshall_high_emottssad_3159_sad.wav,sad
28640,data/train-custom\Marshall_high_emottssad_3160_sad.wav,sad
28641,data/train-custom\Marshall_high_emottssad_3170_sad.wav,sad
28642,data/train-custom\Marshall_high_emottssad_3171_sad.wav,sad
28643,data/train-custom\Marshall_high_emottssad_3181_sad.wav,sad
28644,data/train-custom\Marshall_high_emottssad_3182_sad.wav,sad
28645,data/train-custom\Marshall_high_emottssad_3183_sad.wav,sad
28646,data/train-custom\Marshall_high_emottssad_3193_sad.wav,sad
28647,data/train-custom\Marshall_high_emottssad_3194_sad.wav,sad
28648,data/train-custom\Marshall_high_emottssad_3195_sad.wav,sad
28649,data/train-custom\Marshall_high_emottssad_3196_sad.wav,sad
28650,data/train-custom\Marshall_high_emottssad_3206_sad.wav,sad
28651,data/train-custom\Marshall_high_emottssad_3207_sad.wav,sad
28652,data/train-custom\Marshall_high_emottssad_3208_sad.wav,sad
28653,data/train-custom\Marshall_high_emottssad_3217_sad.wav,sad
28654,data/train-custom\Marshall_high_emottssad_3218_sad.wav,sad
28655,data/train-custom\Marshall_high_emottssad_3219_sad.wav,sad
28656,data/train-custom\Marshall_high_emottssad_3220_sad.wav,sad
28657,data/train-custom\Marshall_high_emottssad_3229_sad.wav,sad
28658,data/train-custom\Marshall_high_emottssad_3230_sad.wav,sad
28659,data/train-custom\Marshall_high_emottssad_3232_sad.wav,sad
28660,data/train-custom\Marshall_high_emottssad_3241_sad.wav,sad
28661,data/train-custom\Marshall_high_emottssad_3242_sad.wav,sad
28662,data/train-custom\Marshall_high_emottssad_3243_sad.wav,sad
28663,data/train-custom\Marshall_high_emottssad_3244_sad.wav,sad
28664,data/train-custom\Marshall_high_emottssad_3254_sad.wav,sad
28665,data/train-custom\Marshall_high_emottssad_3255_sad.wav,sad
28666,data/train-custom\Marshall_high_emottssad_3256_sad.wav,sad
28667,data/train-custom\Marshall_high_emottssad_3265_sad.wav,sad
28668,data/train-custom\Marshall_high_emottssad_3266_sad.wav,sad
28669,data/train-custom\Marshall_high_emottssad_3267_sad.wav,sad
28670,data/train-custom\Marshall_high_emottssad_3268_sad.wav,sad
28671,data/train-custom\Marshall_high_emottssad_3277_sad.wav,sad
28672,data/train-custom\Marshall_high_emottssad_3278_sad.wav,sad
28673,data/train-custom\Marshall_high_emottssad_3279_sad.wav,sad
28674,data/train-custom\Marshall_high_emottssad_3280_sad.wav,sad
28675,data/train-custom\Marshall_high_emottssad_3289_sad.wav,sad
28676,data/train-custom\Marshall_high_emottssad_3290_sad.wav,sad
28677,data/train-custom\Marshall_high_emottssad_3291_sad.wav,sad
28678,data/train-custom\Marshall_high_emottssad_3292_sad.wav,sad
28679,data/train-custom\Marshall_high_emottssad_3301_sad.wav,sad
28680,data/train-custom\Marshall_high_emottssad_3302_sad.wav,sad
28681,data/train-custom\Marshall_high_emottssad_3303_sad.wav,sad
28682,data/train-custom\Marshall_high_emottssad_3304_sad.wav,sad
28683,data/train-custom\Marshall_high_emottssad_3315_sad.wav,sad
28684,data/train-custom\Marshall_high_emottssad_3316_sad.wav,sad
28685,data/train-custom\Marshall_high_emottssad_3325_sad.wav,sad
28686,data/train-custom\Marshall_high_emottssad_3326_sad.wav,sad
28687,data/train-custom\Marshall_high_emottssad_3327_sad.wav,sad
28688,data/train-custom\Marshall_high_emottssad_3328_sad.wav,sad
28689,data/train-custom\Marshall_high_emottssad_3337_sad.wav,sad
28690,data/train-custom\Marshall_high_emottssad_3338_sad.wav,sad
28691,data/train-custom\Marshall_high_emottssad_3339_sad.wav,sad
28692,data/train-custom\Marshall_high_emottssad_3340_sad.wav,sad
28693,data/train-custom\Marshall_high_emottssad_3349_sad.wav,sad
28694,data/train-custom\Marshall_high_emottssad_3352_sad.wav,sad
28695,data/train-custom\Marshall_high_emottssad_3362_sad.wav,sad
28696,data/train-custom\Marshall_high_emottssad_3363_sad.wav,sad
28697,data/train-custom\Marshall_high_emottssad_3364_sad.wav,sad
28698,data/train-custom\Marshall_high_emottssad_3373_sad.wav,sad
28699,data/train-custom\Marshall_high_emottssad_3374_sad.wav,sad
28700,data/train-custom\Marshall_high_emottssad_3375_sad.wav,sad
28701,data/train-custom\Marshall_high_emottssad_3376_sad.wav,sad
28702,data/train-custom\Marshall_high_emottssad_3385_sad.wav,sad
28703,data/train-custom\Marshall_high_emottssad_3386_sad.wav,sad
28704,data/train-custom\Marshall_high_emottssad_3387_sad.wav,sad
28705,data/train-custom\Marshall_high_emottssad_3388_sad.wav,sad
28706,data/train-custom\Marshall_high_emottssad_3397_sad.wav,sad
28707,data/train-custom\Marshall_high_emottssad_3398_sad.wav,sad
28708,data/train-custom\Marshall_high_emottssad_3399_sad.wav,sad
28709,data/train-custom\Marshall_high_emottssad_3409_sad.wav,sad
28710,data/train-custom\Marshall_high_emottssad_3410_sad.wav,sad
28711,data/train-custom\Marshall_high_emottssad_3411_sad.wav,sad
28712,data/train-custom\Marshall_high_emottssad_3421_sad.wav,sad
28713,data/train-custom\Marshall_high_emottssad_3423_sad.wav,sad
28714,data/train-custom\Marshall_high_emottssad_3424_sad.wav,sad
28715,data/train-custom\Marshall_high_emottssad_3434_sad.wav,sad
28716,data/train-custom\Marshall_high_emottssad_3435_sad.wav,sad
28717,data/train-custom\Marshall_high_emottssad_3436_sad.wav,sad
28718,data/train-custom\Marshall_high_emottssad_3445_sad.wav,sad
28719,data/train-custom\Marshall_high_emottssad_3446_sad.wav,sad
28720,data/train-custom\Marshall_high_emottssad_3447_sad.wav,sad
28721,data/train-custom\Marshall_high_emottssad_3457_sad.wav,sad
28722,data/train-custom\Marshall_high_emottssad_3459_sad.wav,sad
28723,data/train-custom\Marshall_high_emottssad_3460_sad.wav,sad
28724,data/train-custom\Marshall_high_emottssad_3471_sad.wav,sad
28725,data/train-custom\Marshall_high_emottssad_3472_sad.wav,sad
28726,data/train-custom\Marshall_high_emottssad_3481_sad.wav,sad
28727,data/train-custom\Marshall_high_emottssad_3482_sad.wav,sad
28728,data/train-custom\Marshall_high_emottssad_3483_sad.wav,sad
28729,data/train-custom\Marshall_high_emottssad_3484_sad.wav,sad
28730,data/train-custom\Marshall_high_emottssad_3493_sad.wav,sad
28731,data/train-custom\Marshall_high_emottssad_3494_sad.wav,sad
28732,data/train-custom\Marshall_high_emottssad_3495_sad.wav,sad
28733,data/train-custom\Marshall_high_emottssad_3496_sad.wav,sad
28734,data/train-custom\Marshall_high_emottssad_3505_sad.wav,sad
28735,data/train-custom\Marshall_high_emottssad_3507_sad.wav,sad
28736,data/train-custom\Marshall_high_emottssad_3508_sad.wav,sad
28737,data/train-custom\Marshall_high_emottssad_3517_sad.wav,sad
28738,data/train-custom\Marshall_high_emottssad_3518_sad.wav,sad
28739,data/train-custom\Marshall_high_emottssad_3519_sad.wav,sad
28740,data/train-custom\Marshall_high_emottssad_3530_sad.wav,sad
28741,data/train-custom\Marshall_high_emottssad_3531_sad.wav,sad
28742,data/train-custom\Marshall_high_emottssad_3532_sad.wav,sad
28743,data/train-custom\Marshall_high_emottssad_3541_sad.wav,sad
28744,data/train-custom\Marshall_high_emottssad_3542_sad.wav,sad
28745,data/train-custom\Marshall_high_emottssad_3544_sad.wav,sad
28746,data/train-custom\Marshall_high_emottssad_3553_sad.wav,sad
28747,data/train-custom\Marshall_high_emottssad_3554_sad.wav,sad
28748,data/train-custom\Marshall_high_emottssad_3555_sad.wav,sad
28749,data/train-custom\Marshall_high_emottssad_3565_sad.wav,sad
28750,data/train-custom\Marshall_high_emottssad_3566_sad.wav,sad
28751,data/train-custom\Marshall_high_emottssad_3578_sad.wav,sad
28752,data/train-custom\Marshall_high_emottssad_3580_sad.wav,sad
28753,data/train-custom\Marshall_high_emottssad_3590_sad.wav,sad
28754,data/train-custom\Marshall_high_emottssad_3592_sad.wav,sad
28755,data/train-custom\Marshall_high_emottssad_3601_sad.wav,sad
28756,data/train-custom\Marshall_high_emottssad_3602_sad.wav,sad
28757,data/train-custom\Marshall_high_emottssad_3603_sad.wav,sad
28758,data/train-custom\Marshall_high_emottssad_3604_sad.wav,sad
28759,data/train-custom\Marshall_high_emottssad_3613_sad.wav,sad
28760,data/train-custom\Marshall_high_emottssad_3614_sad.wav,sad
28761,data/train-custom\Marshall_high_emottssad_3615_sad.wav,sad
28762,data/train-custom\Marshall_high_emottssad_3627_sad.wav,sad
28763,data/train-custom\Marshall_high_emottssad_3628_sad.wav,sad
28764,data/train-custom\Marshall_high_emottssad_3638_sad.wav,sad
28765,data/train-custom\Marshall_high_emottssad_3639_sad.wav,sad
28766,data/train-custom\Marshall_high_emottssad_3640_sad.wav,sad
28767,data/train-custom\Marshall_high_emottssad_3649_sad.wav,sad
28768,data/train-custom\Marshall_high_emottssad_3650_sad.wav,sad
28769,data/train-custom\Marshall_high_emottssad_3651_sad.wav,sad
28770,data/train-custom\Marshall_high_emottssad_3661_sad.wav,sad
28771,data/train-custom\Marshall_high_emottssad_3662_sad.wav,sad
28772,data/train-custom\Marshall_high_emottssad_3663_sad.wav,sad
28773,data/train-custom\Marshall_high_emottssad_3664_sad.wav,sad
28774,data/train-custom\Marshall_high_emottssad_3673_sad.wav,sad
28775,data/train-custom\Marshall_high_emottssad_3674_sad.wav,sad
28776,data/train-custom\Marshall_high_emottssad_3675_sad.wav,sad
28777,data/train-custom\Marshall_high_emottssad_3685_sad.wav,sad
28778,data/train-custom\Marshall_high_emottssad_3686_sad.wav,sad
28779,data/train-custom\Marshall_high_emottssad_3687_sad.wav,sad
28780,data/train-custom\Marshall_high_emottssad_3698_sad.wav,sad
28781,data/train-custom\Marshall_high_emottssad_3699_sad.wav,sad
28782,data/train-custom\Marshall_high_emottssad_3700_sad.wav,sad
28783,data/train-custom\Marshall_high_emottssad_3709_sad.wav,sad
28784,data/train-custom\Marshall_high_emottssad_3711_sad.wav,sad
28785,data/train-custom\Marshall_high_emottssad_3712_sad.wav,sad
28786,data/train-custom\Marshall_high_emottssad_3721_sad.wav,sad
28787,data/train-custom\Marshall_high_emottssad_3722_sad.wav,sad
28788,data/train-custom\Marshall_high_emottssad_3724_sad.wav,sad
28789,data/train-custom\Marshall_high_emottssad_3733_sad.wav,sad
28790,data/train-custom\Marshall_high_emottssad_3734_sad.wav,sad
28791,data/train-custom\Marshall_high_emottssad_3735_sad.wav,sad
28792,data/train-custom\Marshall_high_emottssad_3745_sad.wav,sad
28793,data/train-custom\Marshall_high_emottssad_3746_sad.wav,sad
28794,data/train-custom\Marshall_high_emottssad_3757_sad.wav,sad
28795,data/train-custom\Marshall_high_emottssad_3760_sad.wav,sad
28796,data/train-custom\Marshall_high_emottssad_3769_sad.wav,sad
28797,data/train-custom\Marshall_high_emottssad_3770_sad.wav,sad
28798,data/train-custom\Marshall_high_emottssad_3771_sad.wav,sad
28799,data/train-custom\Marshall_high_emottssad_3772_sad.wav,sad
28800,data/train-custom\Marshall_high_emottssad_3782_sad.wav,sad
28801,data/train-custom\Marshall_high_emottssad_3783_sad.wav,sad
28802,data/train-custom\Marshall_high_emottssad_3784_sad.wav,sad
28803,data/train-custom\Marshall_high_emottssad_3793_sad.wav,sad
28804,data/train-custom\Marshall_high_emottssad_3794_sad.wav,sad
28805,data/train-custom\Marshall_high_emottssad_3805_sad.wav,sad
28806,data/train-custom\Marshall_high_emottssad_3806_sad.wav,sad
28807,data/train-custom\Marshall_high_emottssad_3808_sad.wav,sad
28808,data/train-custom\Marshall_high_emottssad_3817_sad.wav,sad
28809,data/train-custom\Marshall_high_emottssad_3818_sad.wav,sad
28810,data/train-custom\Marshall_high_emottssad_3819_sad.wav,sad
28811,data/train-custom\Marshall_high_emottssad_3820_sad.wav,sad
28812,data/train-custom\Marshall_high_emottssad_3829_sad.wav,sad
28813,data/train-custom\Marshall_high_emottssad_3830_sad.wav,sad
28814,data/train-custom\Marshall_high_emottssad_3831_sad.wav,sad
28815,data/train-custom\Marshall_high_emottssad_3832_sad.wav,sad
28816,data/train-custom\Marshall_high_emottssad_3842_sad.wav,sad
28817,data/train-custom\Marshall_high_emottssad_3843_sad.wav,sad
28818,data/train-custom\Marshall_high_emottssad_3844_sad.wav,sad
28819,data/train-custom\Marshall_high_emottssad_3853_sad.wav,sad
28820,data/train-custom\Marshall_high_emottssad_3854_sad.wav,sad
28821,data/train-custom\Marshall_high_emottssad_3856_sad.wav,sad
28822,data/train-custom\Marshall_high_emottssad_3866_sad.wav,sad
28823,data/train-custom\Marshall_high_emottssad_3867_sad.wav,sad
28824,data/train-custom\Marshall_high_emottssad_3877_sad.wav,sad
28825,data/train-custom\Marshall_high_emottssad_3878_sad.wav,sad
28826,data/train-custom\Marshall_high_emottssad_3879_sad.wav,sad
28827,data/train-custom\Marshall_high_emottssad_3880_sad.wav,sad
28828,data/train-custom\Marshall_high_emottssad_3889_sad.wav,sad
28829,data/train-custom\Marshall_high_emottssad_3890_sad.wav,sad
28830,data/train-custom\Marshall_high_emottssad_3891_sad.wav,sad
28831,data/train-custom\Marshall_high_emottssad_3892_sad.wav,sad
28832,data/train-custom\Marshall_high_emottssad_3901_sad.wav,sad
28833,data/train-custom\Marshall_high_emottssad_3902_sad.wav,sad
28834,data/train-custom\Marshall_high_emottssad_3903_sad.wav,sad
28835,data/train-custom\Marshall_high_emottssad_3904_sad.wav,sad
28836,data/train-custom\Marshall_high_emottssad_3913_sad.wav,sad
28837,data/train-custom\Marshall_high_emottssad_3914_sad.wav,sad
28838,data/train-custom\Marshall_high_emottssad_3916_sad.wav,sad
28839,data/train-custom\Marshall_high_emottssad_3925_sad.wav,sad
28840,data/train-custom\Marshall_high_emottssad_3927_sad.wav,sad
28841,data/train-custom\Marshall_high_emottssad_3937_sad.wav,sad
28842,data/train-custom\Marshall_high_emottssad_3938_sad.wav,sad
28843,data/train-custom\Marshall_high_emottssad_3939_sad.wav,sad
28844,data/train-custom\Marshall_high_emottssad_3940_sad.wav,sad
28845,data/train-custom\Marshall_high_emottssad_3950_sad.wav,sad
28846,data/train-custom\Marshall_high_emottssad_3951_sad.wav,sad
28847,data/train-custom\Marshall_high_emottssad_3961_sad.wav,sad
28848,data/train-custom\Marshall_high_emottssad_3962_sad.wav,sad
28849,data/train-custom\Marshall_high_emottssad_3963_sad.wav,sad
28850,data/train-custom\Marshall_high_emottssad_3964_sad.wav,sad
28851,data/train-custom\Marshall_high_emottssad_3975_sad.wav,sad
28852,data/train-custom\Marshall_high_emottssad_3976_sad.wav,sad
28853,data/train-custom\Marshall_high_emottssad_3985_sad.wav,sad
28854,data/train-custom\Marshall_high_emottssad_3987_sad.wav,sad
28855,data/train-custom\Marshall_high_emottssad_3988_sad.wav,sad
28856,data/train-custom\Marshall_high_emottssad_3997_sad.wav,sad
28857,data/train-custom\Marshall_high_emottssad_3998_sad.wav,sad
28858,data/train-custom\Marshall_high_emottssad_3999_sad.wav,sad
28859,data/train-custom\Marshall_high_emottssad_4000_sad.wav,sad
28860,data/train-custom\Marshall_low_emottssad_0001_sad.wav,sad
28861,data/train-custom\Marshall_low_emottssad_0002_sad.wav,sad
28862,data/train-custom\Marshall_low_emottssad_0003_sad.wav,sad
28863,data/train-custom\Marshall_low_emottssad_0004_sad.wav,sad
28864,data/train-custom\Marshall_low_emottssad_0005_sad.wav,sad
28865,data/train-custom\Marshall_low_emottssad_0016_sad.wav,sad
28866,data/train-custom\Marshall_low_emottssad_0017_sad.wav,sad
28867,data/train-custom\Marshall_low_emottssad_0019_sad.wav,sad
28868,data/train-custom\Marshall_low_emottssad_0020_sad.wav,sad
28869,data/train-custom\Marshall_low_emottssad_0031_sad.wav,sad
28870,data/train-custom\Marshall_low_emottssad_0032_sad.wav,sad
28871,data/train-custom\Marshall_low_emottssad_0033_sad.wav,sad
28872,data/train-custom\Marshall_low_emottssad_0034_sad.wav,sad
28873,data/train-custom\Marshall_low_emottssad_0035_sad.wav,sad
28874,data/train-custom\Marshall_low_emottssad_0046_sad.wav,sad
28875,data/train-custom\Marshall_low_emottssad_0047_sad.wav,sad
28876,data/train-custom\Marshall_low_emottssad_0048_sad.wav,sad
28877,data/train-custom\Marshall_low_emottssad_0049_sad.wav,sad
28878,data/train-custom\Marshall_low_emottssad_0050_sad.wav,sad
28879,data/train-custom\Marshall_low_emottssad_0061_sad.wav,sad
28880,data/train-custom\Marshall_low_emottssad_0064_sad.wav,sad
28881,data/train-custom\Marshall_low_emottssad_0065_sad.wav,sad
28882,data/train-custom\Marshall_low_emottssad_0076_sad.wav,sad
28883,data/train-custom\Marshall_low_emottssad_0078_sad.wav,sad
28884,data/train-custom\Marshall_low_emottssad_0079_sad.wav,sad
28885,data/train-custom\Marshall_low_emottssad_0080_sad.wav,sad
28886,data/train-custom\Marshall_low_emottssad_0091_sad.wav,sad
28887,data/train-custom\Marshall_low_emottssad_0092_sad.wav,sad
28888,data/train-custom\Marshall_low_emottssad_0093_sad.wav,sad
28889,data/train-custom\Marshall_low_emottssad_0094_sad.wav,sad
28890,data/train-custom\Marshall_low_emottssad_0095_sad.wav,sad
28891,data/train-custom\Marshall_low_emottssad_0106_sad.wav,sad
28892,data/train-custom\Marshall_low_emottssad_0107_sad.wav,sad
28893,data/train-custom\Marshall_low_emottssad_0108_sad.wav,sad
28894,data/train-custom\Marshall_low_emottssad_0109_sad.wav,sad
28895,data/train-custom\Marshall_low_emottssad_0121_sad.wav,sad
28896,data/train-custom\Marshall_low_emottssad_0122_sad.wav,sad
28897,data/train-custom\Marshall_low_emottssad_0123_sad.wav,sad
28898,data/train-custom\Marshall_low_emottssad_0136_sad.wav,sad
28899,data/train-custom\Marshall_low_emottssad_0137_sad.wav,sad
28900,data/train-custom\Marshall_low_emottssad_0138_sad.wav,sad
28901,data/train-custom\Marshall_low_emottssad_0139_sad.wav,sad
28902,data/train-custom\Marshall_low_emottssad_0140_sad.wav,sad
28903,data/train-custom\Marshall_low_emottssad_0151_sad.wav,sad
28904,data/train-custom\Marshall_low_emottssad_0154_sad.wav,sad
28905,data/train-custom\Marshall_low_emottssad_0155_sad.wav,sad
28906,data/train-custom\Marshall_low_emottssad_0166_sad.wav,sad
28907,data/train-custom\Marshall_low_emottssad_0167_sad.wav,sad
28908,data/train-custom\Marshall_low_emottssad_0168_sad.wav,sad
28909,data/train-custom\Marshall_low_emottssad_0169_sad.wav,sad
28910,data/train-custom\Marshall_low_emottssad_0170_sad.wav,sad
28911,data/train-custom\Marshall_low_emottssad_0181_sad.wav,sad
28912,data/train-custom\Marshall_low_emottssad_0182_sad.wav,sad
28913,data/train-custom\Marshall_low_emottssad_0183_sad.wav,sad
28914,data/train-custom\Marshall_low_emottssad_0184_sad.wav,sad
28915,data/train-custom\Marshall_low_emottssad_0185_sad.wav,sad
28916,data/train-custom\Marshall_low_emottssad_0196_sad.wav,sad
28917,data/train-custom\Marshall_low_emottssad_0197_sad.wav,sad
28918,data/train-custom\Marshall_low_emottssad_0198_sad.wav,sad
